"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session"
2018-07-14 10:49:34,0,"0.00428079741857898","0.00472224125",73,19,"RestingBaseline"
2018-07-14 10:49:35,1,"0.00432128689319991","0.00670969575",73,19,"RestingBaseline"
2018-07-14 10:49:36,2,"0.00437085829362226","0.00621169771428571",74,18,"RestingBaseline"
2018-07-14 10:49:37,3,"0.00441864911880842","0.00515104875",75,18,"RestingBaseline"
2018-07-14 10:49:38,4,"0.00446425742465967","0.004692199",79,18,"RestingBaseline"
2018-07-14 10:49:39,5,"0.00450719530381551","0.00632996875",79,18,"RestingBaseline"
2018-07-14 10:49:40,6,"0.00454732724855981","0.00674886857142857",78,17,"RestingBaseline"
2018-07-14 10:49:41,7,"0.00458439588048269","0.005520438125",78,17,"RestingBaseline"
2018-07-14 10:49:42,8,"0.00461852710158295","0.005309075",79,17,"RestingBaseline"
2018-07-14 10:49:43,9,"0.00464968705465749","0.0057665305",78,17,"RestingBaseline"
2018-07-14 10:49:44,10,"0.00467817590660865","0.00463399",78,17,"RestingBaseline"
2018-07-14 10:49:45,11,"0.00470410170666613","0.005144648875",76,17,"RestingBaseline"
2018-07-14 10:49:46,12,"0.00472781370273123","0.00522941628571429",76,16,"RestingBaseline"
2018-07-14 10:49:47,13,"0.00474945182571322","0.0048510025",77,16,"RestingBaseline"
2018-07-14 10:49:48,14,"0.004769308851857","0.00452076985714286",77,16,"RestingBaseline"
2018-07-14 10:49:49,15,"0.00478747299996704","0.005294226375",76,16,"RestingBaseline"
2018-07-14 10:49:50,16,"0.00480413590132062","0.00522213185714286",78,16,"RestingBaseline"
2018-07-14 10:49:51,17,"0.00481930946090312","0.00500027",79,16,"RestingBaseline"
2018-07-14 10:49:52,18,"0.00483310415089205","0.00582442614285714",80,16,"RestingBaseline"
2018-07-14 10:49:53,19,"0.00484548586954885","0.00500955775",83,16,"RestingBaseline"
2018-07-14 10:49:54,20,"0.00485653978938532","0.00574321057142857",87,16,"RestingBaseline"
2018-07-14 10:49:55,21,"0.00486624085869771","0.006140425",85,16,"RestingBaseline"
2018-07-14 10:49:56,22,"0.00487470197907546","0.00442145457142857",83,16,"RestingBaseline"
2018-07-14 10:49:57,23,"0.00488195182978896","0.006754758875",84,16,"RestingBaseline"
2018-07-14 10:49:58,24,"0.00488815211425108","0.00615123085714286",85,16,"RestingBaseline"
2018-07-14 10:49:59,25,"0.00489339454989242","0.0055154865",87,16,"RestingBaseline"
2018-07-14 10:50:00,26,"0.00489786981304559","0.00381374557142857",86,16,"RestingBaseline"
2018-07-14 10:50:01,27,"0.00490170494772447","0.005245129",84,16,"RestingBaseline"
2018-07-14 10:50:02,28,"0.00490507901976271","0.00460773",83,16,"RestingBaseline"
2018-07-14 10:50:03,29,"0.00490811835266953","0.0056549275",83,16,"RestingBaseline"
2018-07-14 10:50:04,30,"0.00491096569815446","0.00436896571428571",85,16,"RestingBaseline"
2018-07-14 10:50:05,31,"0.00491373361295899","0.00649141975",86,16,"RestingBaseline"
2018-07-14 10:50:06,32,"0.00491653221295475","0.00522065014285714",86,16,"RestingBaseline"
2018-07-14 10:50:07,33,"0.00491946683615691","0.004780271125",85,16,"RestingBaseline"
2018-07-14 10:50:08,34,"0.00492262474953298","0.00567368642857143",86,16,"RestingBaseline"
